,Intercept,C(mvac)[T.True],C(csc)[T.True],C(mvac)[T.True]:C(csc)[T.True],collection_day,Intercept RE
y225,1.586956414033531e-05,0.8400977635147162,0.6873680689870498,0.8749295103588107,0.4485665205842846,5.5478130377501424e-05
y226,5.728997518990813e-12,0.10016858618594407,0.7905367563745629,0.5486797306450817,0.0023292887583599613,0.17378230189506094
y227,4.39378692411596e-15,0.3948142595056642,0.4281581500592422,0.4488001944899169,0.00014395764098937795,2.9683366453282632e-06
y228,0.6658269932497771,0.015978251130372923,0.7424509431368591,0.00648531535552258,0.04963851795560751,0.9999979243485221
y229,0.015170043407925535,0.5970393774503516,0.49390838779853485,0.3685723116471401,0.0006673657188357242,7.674901944175293e-05
y230,1.3801915036334502e-14,0.9590758632436229,0.5031855556798224,0.9704230037095565,0.016981214106126755,0.9999024558424158
y231,0.01451217272818314,0.9349192450843115,0.1869786947191403,0.8083542001802053,0.0010064160322182654,0.9999997985215323
y232,0.43815355653964194,0.7228503191773052,0.8167933516061873,0.6986617127100453,0.060585480763525615,0.0003480575553088928
y233,0.522461925092103,0.9993559785934196,0.19820274769881874,0.4846147416323212,0.23900196022381726,6.944278840769177e-05
y234,0.00027269381785369667,0.4569467388481664,0.48726164137896943,0.989970542811921,0.4234818570614778,0.00010560989869082655
y235,0.48720284043702966,0.9461200299737952,0.1906541475353547,0.30229916306310367,0.41118314359224095,0.0007333796837034894
y236,1.1793046631179337e-23,0.012207619445271833,0.7086889546349859,0.15084030858047368,0.006395951882459425,4.781210327214103e-05
y237,8.765324318951287e-65,0.30857866956457214,0.162359502136316,0.6422422750647734,0.0004821258736778859,0.048460898732468664
y238,9.325751755362525e-37,0.16117888661724233,0.06975634602632912,0.7980787272707667,1.896894948503539e-08,1.860190767734079e-05
y239,0.7449206737427025,0.6896776747682078,0.7007367412687653,0.936526189653745,0.21929486324294334,0.9999841894832237
y240,0.00022580707693735044,0.6748864514867909,0.6073532066292854,0.8887431146343181,0.9004372755820129,0.00015222656642988673
y241,0.0011705628981911783,0.015076155254414693,7.697245310086672e-05,0.2902417422239443,0.20831413775123375,0.0005461971714004906
y242,2.054238358386021e-21,0.2164251281788181,0.10642197073357011,0.8130420033775839,0.24249761314740315,1.9230281177309975e-05
y243,0.5363578933657835,0.06060778494904501,0.07854223129856726,0.5238843144883247,0.34410850553007055,0.00014801485920808388
y244,0.7931464219161661,0.6518243271887519,0.6810849607429608,0.7407923334245203,0.20704391845028092,0.03712789330713594
y245,0.06879334021407137,0.22040520902508143,0.1435857105031001,0.4816385168244144,0.7194035409162735,0.045481776827464064
y246,4.5433236795954173e-17,0.151139209666158,0.3944438053299043,0.09862138638671168,0.2983822631029628,0.00040450105812670645
y247,1.186348556131331e-16,0.8049125589983515,0.022254123506917516,0.7336010598351927,9.92525967667532e-24,3.395880274894129e-05
y248,0.010156830728643429,0.5968759473375558,0.2802447464439781,0.7593684897785706,3.1469608254556154e-07,0.009182762164606702
y249,8.476539684950578e-23,0.18455192593577463,0.07305307624195954,0.24522480261113777,6.801623610972611e-06,2.0951594449103276e-06
y250,8.030750266203937e-06,0.39492607419432646,0.6172144379159248,0.9152428890447472,0.47428738390913094,0.9999806603529966
y251,0.006448167827802845,0.28240415714939426,0.735544475271225,0.42445289467544134,0.8078700384323376,0.00023444375206804557
y252,0.000960140230992903,0.7211878900635144,0.47453256315616477,0.2701255285583608,0.5445619772261611,0.9999964265624538
y253,1.9838006167262294e-20,0.02084129660024968,0.5366981412767569,0.022771321210537297,3.581250243505617e-18,0.00023919332213029494
y254,2.0688899382309585e-09,0.48957779663548295,0.9573534412859083,0.3967894254738089,2.1118749177830258e-07,9.257751329192386e-05
y255,0.7723369514311481,0.8795775296241749,0.24016368230902996,0.33984002782721945,0.7243461132470532,0.9999953730354292
y256,0.2982762489456451,0.61721352178092,0.5334514079606347,0.8721307410210722,0.9290847843105561,5.487659157591544e-05
y257,0.3506777651483154,0.4062997030060751,0.5510267469761831,0.09104227082678483,0.1548218633746802,0.00025569842531795046
y258,0.0010255123123543456,0.5026166552174822,0.03299257049331028,0.04022387774248582,0.00015327438210351014,0.00015446752657462118
y259,0.40913999898780984,0.04774989482415612,0.9924896035008298,0.2409150177310766,0.2021228103832633,0.9999750507187529
y260,2.577924583006323e-09,0.5336091818110167,0.8527828582889473,0.23475121989318015,8.878536099306417e-16,4.690150272768479e-06
y261,9.40468455423092e-05,0.31049563478501196,0.1953725353130722,0.6658754430229483,6.679268915091848e-09,0.013576236574631332
y262,4.1126813280342645e-08,0.8499254146178612,0.8852241652274737,0.7644918583785931,0.003049965481228053,1.8187770550664732e-05
y263,0.005901418913652038,0.15739647013682478,0.3998541316909493,0.38773059887202954,7.876743616230947e-09,2.4438047615580534e-05
y264,0.046616600640111264,0.06000620438004596,0.8356912920749665,0.17511716896787755,3.4692110301392918e-06,8.876601127534185e-05
y265,0.6370885436323843,0.5692259173839596,0.6418075352268711,0.4588386863012096,0.1815516326725808,0.005281884706477991
y266,0.5438135964388812,0.6334761610672195,0.8237709644158229,0.9059424576283942,0.6506119076902914,0.999998564775134
y267,2.78919417968222e-46,0.17264913655647662,0.13169242745939155,0.4975751503254945,0.00012469428913820606,8.824813333854555e-05
y268,0.0034226690118949474,0.0582204390524936,0.7017685131056524,0.5819595299876849,0.2959424093225739,0.00019190869841508528
y269,0.3998055670154562,0.003380495063037988,0.2531158420499404,0.0028216521569087026,7.385052941378228e-05,0.9998963221801793
y270,5.174398425204465e-14,0.1389066389886636,0.20043934230904992,0.8877103060913487,0.0038123822473574618,7.658775126383786e-06
y271,2.5355154349960204e-22,0.5890288295037229,0.10978595839524265,0.620550011385192,0.10399407322168992,2.667629040209808e-05
y272,3.0429936690096047e-09,0.7853513415342778,0.8414638843724956,0.6179125386375485,0.6498491194421444,7.087389921111746e-05
y273,2.7311147260460696e-10,0.4148753510966384,0.017214572921231047,0.8621567429156403,0.970873747800407,0.00013703561085119014
y274,7.886918868458437e-06,0.008466358690119673,0.4564942198157519,0.12620745444483047,0.02703362350393924,0.9999855400345877
y275,1.153919462807544e-62,0.31109319690829884,0.27998361027743346,0.6280367467018306,0.31794212623543283,6.070933711505216e-05
y276,1.4806817055283178e-11,0.34624291745339764,0.7086361401946871,0.6934176109021113,0.5796836759198789,0.00012076750017076176
y277,0.0003854182895327676,0.4048222306291134,0.023290481796031985,0.8787701099339121,7.798610977528138e-06,6.396930633774582e-05
y278,0.00045334011524661406,0.005577989346786055,0.4443775672875969,0.008313700012809386,0.050562088099140416,0.05505789569738207
y279,7.140409884243833e-05,0.7698614223403517,0.4370184464507133,0.19874685508812306,0.22740234568694384,0.010738934103005996
y280,3.0119376323744042e-05,0.18224390300373328,0.7522205961406012,0.671561250708503,3.4320511199076897e-13,7.809720823691394e-05
y281,3.7096343929854287e-07,0.0167036553002561,0.5737696582203851,0.08725406620646878,0.5461153863766475,0.0007982850582472363
y282,0.015683380374088767,0.7920288821981278,0.9780091889359704,0.48609207858219994,0.0004681746847986318,0.0003478386639579295
y283,0.7364100468150241,0.8761139284979663,0.5325674684272305,0.048521261947936635,5.577203001204201e-06,0.4438264301265771
y284,0.0038256711489586563,0.4522523596318937,0.9554308581418514,0.3297567920747235,0.15622778057136416,0.999932586082423
y285,0.001308400825351989,0.2484913044172833,0.6197442852881829,0.40831051884115666,0.94057207297355,0.00042679893471248877
y286,0.024232578947639374,0.03744197312848759,0.390697627813707,0.10355378651962167,0.8340029443399923,4.895797404618084e-06
y287,0.3646792220301882,0.6017970160892576,0.6381756878412527,0.5177589330346277,0.030284129319470717,6.061146890470836e-05
y288,5.5544418676021896e-14,0.6671622779147791,0.8516279588541713,0.2562160138505739,0.00039768675866062636,0.9998432293005293
y289,0.6403757316632339,0.5655724619308427,0.6837361576330008,0.4269261101783344,0.01727620291207716,0.9999984043210581
y290,0.04713228949424841,0.5097660877118422,0.8780359042719404,0.22352041903322017,0.0012201421918388857,0.06765604484627266
y291,1.8542112202286123e-07,0.5132247116308924,0.008700280069676372,0.01708350537353168,2.3136320122606048e-06,0.9999818677163739
y292,4.6763534269584254e-42,0.11211963330086341,0.23572129075122672,0.5360964397680945,4.308970780453361e-14,8.109649314470947e-05
y293,0.7017476331447727,0.4293100922152613,0.9703058601799309,0.4619917751738878,0.5680695694947275,0.9996500292782285
y294,1.399023445142529e-12,0.9048338060487254,0.9145503335296804,0.3960315996518671,6.832329701070452e-23,0.7820646896069646
y295,0.21322571111674093,0.23737827526547595,0.8516573597697111,0.2796440273015913,0.013616882482305784,0.000228963912582053
y296,0.006378079932732889,0.9889912112990675,0.5826003297190241,0.7120774398420502,0.14859580947385545,3.0979101763733856e-05
y297,5.1464164122823e-15,0.7669701495890626,0.8693726178385096,0.7952185015422943,0.061970554769369975,0.00014548526212899176
y298,0.7922048488126352,0.6560185908623367,0.1673730532327119,0.32909107498565326,2.528469463920484e-16,5.002124862860348e-05
y299,0.03977719027931933,0.05544122078546731,0.5223290399628471,0.14728719757012812,0.0009201606988853479,3.860607380818022e-05
y300,0.13357255039233376,0.2709191217499233,0.33009134090466796,0.21348825527696802,0.009051706026099116,0.00022063115094524843
y301,0.39744983781170684,0.4759622832994149,0.6558596142935682,0.5194392613674161,0.29930971579750154,0.04552589453123807
y302,0.0013434925946048046,0.5548055657853291,0.04628790851054454,0.5315236461086663,1.612680357561094e-08,3.4423423677921074e-05
y303,1.8392057721557682e-32,0.7938834207257768,0.5890276532814119,0.7706200360317306,0.04844331752917401,6.943804692155602e-05
y304,5.664786844320069e-29,0.3836436981497223,0.050395597685280125,0.058837967783586576,0.21045617582223064,0.00719329192378482
y305,8.290721546424778e-27,0.9260601585200627,0.16794583046568856,0.25824725482739386,0.5559298465026806,9.353742858620709e-05
y306,1.003601621539822e-13,0.5386839750192887,0.9405318010309781,0.4687650492790917,0.2577484038124992,1.4131882808725986e-05
y307,2.0203319485132218e-17,0.8895096770896708,0.46681342155487526,0.6182443698041669,0.02689163725828907,5.873877272212211e-05
y308,1.8864659453586057e-11,0.8914298754347489,0.0016244745892218275,0.43886515815068816,0.047040455209147417,0.05466471075274481
y309,1.432804024709381e-07,0.873625621055945,0.28898616780261466,0.7966717855923415,0.7755052778760545,3.76324042514113e-05
y310,6.224014405080138e-17,0.9676409789107876,0.7266097781398759,0.7001298174555599,0.020178316958676477,5.930296983832742e-06
y311,6.637554433421209e-38,0.11626461331039455,0.006579719182151947,0.12383874297457045,0.1974046632928952,0.00026899580438821235
y312,3.083057778738888e-08,0.047574643292845005,0.45720094108127707,0.26379422501900507,0.009775212774031828,0.00023793526721169978
y313,9.449545926159841e-30,0.13228705139399188,0.5191948647771913,0.6536879963361439,1.1680950697719142e-21,0.011908477752889331
y314,5.506243244725576e-09,0.2339777445048531,0.5301560795900241,0.5882829267337377,2.113401397826675e-05,0.01813603090510707
y315,0.011959305202699656,0.38641776375406367,0.28965828842858354,0.4920108484860618,9.283270765301443e-05,0.00012592560599303137
y316,0.005449517736315225,0.8240079634784181,0.8432100455187006,0.6388553048655021,3.596570721549875e-05,4.745022213069293e-06
y317,6.025029059518914e-11,0.21527099500448565,0.17381423747587987,0.4676613958364513,0.05577826789413856,0.0005291295576567953
y318,0.08902547044983282,0.23110029400780463,0.1295129585849046,0.2650015050344211,0.0011964345858880264,0.0002933218181279546
y319,2.6135018401928517e-07,0.5388839926999813,0.7948454710417843,0.7039475985531385,0.3224315246078999,0.0019040505799972067
y320,0.03248009113852738,0.6913638204746921,0.21596552088136767,0.9965222872781303,0.20147477088058408,8.290136530411412e-05
y321,1.7316540889897266e-06,0.26518981004057707,0.26530838611429086,0.5635012160325801,0.25735385401878397,0.0415772383889113
y322,3.9436593296042345e-13,0.029367897685152383,0.9561335441908048,0.06282884252447797,1.5278339684669565e-10,2.9936646253139926e-05
y323,2.5646289234632775e-07,0.9028994923889615,0.3584918472005567,0.33778308529656165,1.2129959235620619e-05,8.919973960642807e-06
y324,0.021611987353683523,0.4889437265701766,0.5707663591934563,0.3445116058254427,5.635812933050216e-08,9.638444594090469e-05
y325,0.23251573508681356,0.5911180405346081,0.7318288895939729,0.6712105867877289,0.0002397107263818895,1.439241285313399e-05
y326,0.38850101515143887,0.630590959985381,0.44700973792889964,0.6295983587141105,0.5529419299745544,0.00017271976233349472
y327,8.24579197319539e-28,0.023473524371787673,0.6870725966085358,0.1572334314451429,4.314389688621642e-17,7.583777475438931e-06
y328,0.0006727950819382722,0.33353050569906983,0.2912967003313003,0.17174624652130255,0.004219927802815889,0.0003335539710517932
y329,0.00010475462881001546,0.7400413112070425,0.39865763278716226,0.9625051395322447,6.3671535361403786e-06,3.6913322189693613e-06
y330,0.03961779935788533,0.8724882562301801,0.34795918817006,0.42460753928942285,0.7840258137872917,0.9999984511873373
y331,0.0005120157711596998,0.5202410916528544,0.9798440226686221,0.6459321746340589,1.1157305846497936e-06,0.0001248980073195688
y332,5.837227790951079e-31,0.23907463933736472,0.011865095272673858,0.08800323538375805,0.41672529701936334,0.9999954562432771
y333,1.056478966985694e-80,0.37628672416190245,0.6406906564041621,0.3302134507993506,0.17850239023064463,0.9999973624076021
y334,2.5338199470852864e-16,0.07826636223748915,0.3410569945031644,0.2393168161639848,0.9331821494972917,0.0005187206610952081
y335,1.0761686135105134e-05,0.08157737701118647,0.24225958487990473,0.17682820370958352,0.2961326243578827,0.00016237525237728875
y336,0.049937858311080593,0.13430040823223235,0.8719144631851794,0.5035806968592909,4.577058258074264e-05,3.109229550295205e-05
y337,2.799313630255524e-06,0.0863941750158059,0.551977311659362,0.14313091251077406,4.3369663978972017e-07,4.7088054906247206e-05
y338,0.037276030677683036,0.7741115718001389,0.06472715539922819,0.6278531005523171,1.06030405252101e-07,9.574662308269781e-05
y339,2.0283123502832396e-64,0.2612939048087276,0.6762949399486722,0.9841652260026774,0.4222346303115536,0.0001993212520965129
y340,0.22526754922177883,0.6061888126143352,0.2478066571822649,0.7231212199893482,0.06331379221525855,0.03191578004672359
y341,0.0009597034730827674,0.11580617805898473,0.4887655146545796,0.6156257889377833,0.3886930222616559,0.010733375105558378
y342,2.7097474756576332e-45,0.1692518663567526,0.731479433481202,0.828308569644455,0.0031458134510338478,0.0405794465694647
y343,2.511400073259369e-90,0.7480034734560068,0.11166780569476736,0.8746733563775879,8.745616820788687e-16,2.1287313348865645e-05
y344,2.861142537851446e-15,0.11322449228417691,0.46114086144228317,0.7198983127975216,5.782245884988146e-08,3.100539497102101e-05
y345,0.8946216586459126,0.03020495569733944,0.5696576287968702,0.29069556862670765,0.33257749351262267,0.015794917487613327
y346,8.160398220759723e-10,0.8438620811333659,0.07482014334983604,0.5100557749113663,1.3277517563891494e-12,2.6867589161608733e-05
y347,1.354086851496022e-97,0.34117942977600824,0.9092756981937311,0.8603958830218263,0.04476408024513198,0.10404989936421374
y348,1.2451791996003729e-39,0.13328731493112025,0.46129724418194573,0.29947223670309286,0.04647256198598377,1.6635748089171338e-05
y349,3.9428252076918374e-123,0.5929558273281011,0.45798728087170937,0.49985181317043514,0.12041081571174594,0.0013868132632116378
y350,0.2241471725083658,0.5598745671794088,0.16622656142086945,0.49476701818772584,0.0011705015026866696,0.0009956937624400353
y351,3.195420035916272e-59,0.04701258868445392,0.2816712543162857,0.6475381127099394,0.0885221548413358,2.7800036564321898e-05
y352,0.2112898365692345,0.5971371705327521,0.19479233644484406,0.2938498544425193,0.01717182958741293,2.2053620100270124e-05
y353,0.898852659399284,0.6747210733211858,0.5930561376495035,0.23391909582617498,0.012357247188151028,0.15312525745672148
y354,4.158393826257272e-18,0.10701586988536614,0.524647027815734,0.27481768345041,9.443530186414146e-13,0.9997456502479518
y355,0.009659369187945481,0.19950899011670642,0.4638507484011427,0.6596774693420142,0.15751975375441063,0.00015333889672153268
